place_id,restaurant_name,address,latitude,longitude,restaurant_rating,user_rating_count,price_level,primary_type,all_types,search_area,searched_as,reviews,bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m
ChIJg7OfNwAZ6zkR8pa1OcCcyO8,Fu Sheng Chinese Restaurant,"Hotel Woodland, Durbar Marg, Kathmandu 44601, Nepal",27.7099695,85.3171349,4.8,126.0,,restaurant,restaurant|point_of_interest|food|establishment,Durbar Marg,restaurant,"Great new spot for Chinese food. The dishes are authentic and service s quick as well. Highly recommend. ||| Went there with my family for lunch and honestly, the experience was amazing. The food tasted so authentic, it genuinely reminded me of the food I had in China. The portions were generous, and having Chinese chefs made it feel even more authentic. The ambience was beautiful and the whole place had such a nice vibe. Truly one of the best Chinese Restaurant in Nepal. ||| Best Chinese food ever in K town and very affordable prices and good portions ||| Fu-Seng Chinese Restaurant in Durbarmarg, Kathmandu is a reliable spot for Chinese food in Kathmandu if you are around the Durbarmarg–Thamel area. The restaurant serves popular dishes like chow mein, fried rice, chili chicken, and momos, all prepared fresh with good consistency.
The chicken chow mein has a strong wok flavor and is not overly oily, while the chili chicken offers a nice balance of spice and taste. The momos are soft, juicy, and well-steamed, making them one of the better options in central Kathmandu.
The place is clean, simple, and comfortable, suitable for families, tourists, and casual dining. Service is quick and staff are polite even during busy hours.
Overall, Fu-Seng is a good option for affordable Chinese restaurant in Durbarmarg, Kathmandu and a solid choice for anyone searching for authentic Chinese cuisine near Thamel. ||| Delicious food, a cozy atmosphere and quick service.Highly recommended for Chinese food lovers.",51,8,3,30,26,7,7,75,13,24,99,26,29,56,4.378571428571428,239.28571428571428,37.51256590006756
ChIJ3SQpXzAZ6zkRzekDC-FcoSY,Cinnamon Garden Cafe & Restaurant,"Hattisar Sadak, Kathmandu 44600, Nepal",27.713297200000003,85.3221495,4.8,304.0,,restaurant,restaurant|cake_shop|cafe|bakery|wholesaler|point_of_interest|manufacturer|food_store|food|store|establishment,Durbar Marg,restaurant,"This is a lovely restaurant with a peaceful and relaxing atmosphere. The space is cozy, clean, and comfortable, making it a great place to spend a few hours working, reading, or simply unwinding without feeling rushed.

The food is light, fresh, and enjoyable, with portions that are often generous enough for two people to share. The restaurant is well-maintained, and I was particularly impressed by how clean the facilities were, including the restroom.

Overall, it offers a calm environment, good food, and excellent cleanliness. It’s a wonderful spot for anyone looking for a cozy place to relax or get some work done while enjoying a pleasant meal.
The only disappointment was I asked for Mocha Cafe but they brought Cappuccino instead 🤷🏻‍♀️☕️ ||| 5 stars without hesitation! Cinnamon Garden is such a hidden gem with incredible food and a dreamy relaxing space.
My first savory plate was a total delight—tender soft toast, flavorful bacon, fresh greens, and flawlessly poached eggs with huge satisfying portions. The onion & crispy beef flatbread looked plain but tasted amazing; sweet soft bread, mild crisp onions and rich meat crumbles made every bite pop.
Their Himalayan salt iced coffee is perfect for June’s warm weather—bright, sweet-tart and ultra refreshing. Even their takeaway packaging feels premium when I asked to pack leftovers.
The venue has indoor & fan-cooled outdoor seats, tons of greenery, and shelves of free/retail books to browse. It’s ideal for working, catching up with friends or slow casual meals for hours on end. Every detail was thoughtful, food was full of wonderful unexpected flavours—can’t wait to revisit! ||| Lovely, beautifully decorated place, light and airy. It was very quiet for our breakfast but then the jackhammer started up next door chasing us away. Not the restaurant's fault, but unfortunate!

Update: because we liked the atmosphere so much we returned and had breakfast again. And we both really enjoyed our food this time so now food is 5 out of 5! Manisha was very sweet and attentive. ||| Such a lovely brunch spot in Kathmandu! Their eggs benny and seasonal matcha latte were delightful. Our server Jeanie was very helpful and attentive. Would recommend:) ||| my friend recommended this place. I went in a large group and I must say I enjoyed the food thoroughly! I got to try unique dishes which opened my food palate even further. I got quite a lot of food as well.
Food:
Himalayan Salt Coffee: I'm not a coffee guy but this was eye-opening. I have NEVER had something like this! Although pricey, the unique taste of salt with the cold foamy coffee blends EXCEPTIONALLY well. It has a nice subtle aftertaste too. Definitely recommended to try once!👍

Miso Mushroom Pasta: I loved the texture of the handmade pasta. It was delicate,  slurpy and chewy. The miso and the mushroom created a nice umami and to my liking, paired well. The chilli flakes added a subtle kick to it enhancing the dish overall. This was my personal favourite.🤩

Pumpkin Raviolli: As much as I love pumpkins, I didn't hate the taste, but I felt the bites were dry and chunky. The portions were good, maybe adding some liquid to help chew would be better! (just my personal opinion🙏)

French Toast: This was beautiful. I LOVED the presentation. The bread was airy and paired nicely with cinnamon and the sweet dollops of cream. 👌The pomegranate added a nice contrast in terms of texture with the soft bread. A balanced heavy dish and I would recommend this!

Ambience:
It had a homely feel with the books all over the place. It was comfortably silent and spacious with good amount of natural light hitting you. I'd suggest the team to play soft music to enhance the ambience. The staffs were very friendly and the service wasn't late too! The bathrooms were hygenic and you have plentiful free parking for both two and four wheelers!

Overall a pretty solid place for dates and group hangouts. Having said that, I give this place a well deserved 4/5⭐ as there's always room for improvement! As always, thank you for reading!😇",33,5,4,13,28,5,10,61,12,34,65,24,19,35,4.234285714285714,196.88571428571427,95.71809347434396
ChIJE-ouL4YZ6zkR7_xFCVSv2I4,Jamarko Restaurant,"Teendhara Marg, Kathmandu 44600, Nepal",27.7100198,85.31839959999999,4.8,81.0,,restaurant,restaurant|point_of_interest|food|establishment,Durbar Marg,restaurant,"We discovered this restaurant by accident. Very pleasantly surprised. Food had great flavours and right amount of spice. The couple owners are extremely friendly and cares great deal about customer experience. Had such lovely conversation, forgot to tip at all 🙁

Worth giving them a visit if you're in the Durbar Mall area ||| Great place to dine in at busy commercial place, very near to Hotel Moxy by Marriott. I really relished their preparation of Nepal's very own Wai wai or Chow Chow as they call it in local parlance. Was craving for the same, they made it to the perfection and served with loads of love and humbleness.

Roshan and Rupa, tons of luck to you for your venture, may Jamarko shine bright 🌞 and you become busy like anything. Thank you for making an amazing dish.

Your place is open, cool, at the middle of the business hub and you serve well ❤️🥰.

Ahh and the smell of my tea brewing there is so enticing, waiting it to be served in Clay Pot (Kulhad). Wow! loved the tea to the core, amazing preparation indeed 😍.

For travellers, diners and tea lovers, this tea is a must try guys 😘.

I promise, whenever I am in Kathmandu, I will definitely try to visit you place but you will have to make my dish as good as it was today. Many thanks. ||| The staff are friendly and helpful. The food is good - margherita pizza had perfect cheese to dough ratio and tasted good, momo was good, naan was a bit doughy but the curry with it was good, and chicken biryani was also good. Overall, recommended. ||| My first time in Nepal! Great hospitality by the owners who so warmly introduced us to their local cuisine. Enjoyed our momos and khana set very much, so yummy I had second servings. The owners also took time to chat with us and even gave us recommendations on their local food. Thanks so much ☺️ ||| This is my first time in Nepal, and I feel so lucky to have found this restaurant.
From the moment we sat down until the end of our meal, we were treated with such warm hospitality.
They explained and recommended traditional Nepali dishes to us with so much enthusiasm and kindness. Throughout the meal, they kept checking in to make sure we were enjoying everything.
I absolutely loved the last cup of tea, but I forgot its name 😂
Highly recommend this place to everyone!👍",50,6,4,29,30,5,8,81,14,19,56,25,21,60,4.328333333333334,226.16666666666666,26.80618244188057
ChIJxWRuIwAZ6zkR2HxAVMxW6QE,Thirsty Newari Restaurant,"P876+FX7, Amrit Marg, Kathmandu 44600, Nepal",27.7136586,85.3124141,4.9,112.0,,restaurant,restaurant|point_of_interest|food|establishment,Durbar Marg,restaurant,"Being our first visit to Nepal and starting at Kathmandu, I wanted to try a Newari Khaja Set before leaving Kathmandu. And this was the place where it happened.

Finding the entrance to this eatry was tricky. Thankfully I saw the main board and the road and then eventually managed to find the stairs going up.

The restaurant itself is quite small. It has interesting decor. Since I was the only one hungry enough to eat a meal, we ended up ordering one Newari Khaja Set (chicken) and two plain Lassi. The Lassi came in around 5 mins and the main meal set in around 20 mins.  The side dishes included in the set are mainly dry items, except for the chicken curry. The pancake that is included is made of lentil, is what I am told by the owner come chef. The Khaja Set is something that I think one needs to get used to, specially if you are not used to eating beaten rice instead of steamed rice and have a tolerance for higher spice level. Not for me I am afraid. The rating is not a reflection of the establishment but rather of my appreciation of the dish.

The service is pleasant and friendly. And like I said, the decor is interesting. ||| My favorite place in Kathmandu. Hidden in one of the tiny street in Thamel, you'll find this cozy and lovely place to have a beautiful Newari tasting.
Manish is gentle and kind, ready to suggest you the best dish and preparing it with care. Focus on details and passionate on cooking.
Don't forget to cheers with the home made Chhyang (""rice beer"")! ||| I kind of don’t want to write this review to prevent this restaurant from getting ruined by social media hypes. But this place is lovely. It’s a hidden gem that quite literally deserves that title. You have to look for the little alley with some restaurants just before the corner of the block. The food was so tasteful. We had fried momo’s, chatmari and for dessert yomari chaku. All really good. The owner helped us with choosing beteeen all options for the local dishes and the place is cute and intimite. Only a couple of tables. Definitely recommend. ||| Awesome food. Heads up, it’s a little hard to find- the restaurant is hidden behind another restaurant up a small, narrow staircase.

My dad and I were so glad we didn’t give up trying to find it because we really enjoyed our meal. We ordered several dishes to share, and the flavor was incredible. You can hear the chef making everything fresh in the kitchen, and each bite is bursting with flavor! Great way to taste traditional Newari food at a great price.

And the service was incredible! Very kind and welcoming. Best dining experience we had in Nepal!! ||| My wife found the Thirsty Newari on Google Maps. The reviews looked great, so we decided to try it. We were delighted by our find! The food is delicious and cooked from scratch. The owner/chef was friendly, courteous and attentive. He asked us how spicy we liked our food. I had momo's and spicy potato wedges. My wife had a gluten-free stuffed pancake. The restaurant is very clean. Go and visit... you won't be disappointed! 😀",49,2,1,22,15,7,21,67,18,66,84,19,23,111,4.550000000000001,299.03636363636366,8.645988783459954
ChIJg46X5o8Z6zkREkj7a26YfNk,Hunger End Thakali Kitchen and Rooftop Restaurant,"27 Kanti Path, Kathmandu 44600, Nepal",27.7093357,85.314537,4.5,80.0,,restaurant,restaurant|point_of_interest|food|establishment,Durbar Marg,restaurant,"Very nice food both in price and taste. The waitress in the restaurant does not speak English fluently but she will try her best. Even though it is a rooftop restaurant, I strongly recommends against sitting outside as it is near the busy street and the building is not high; therefore very dusty outside and you can smell gasoline. ||| Pros: food taste, atmosphere,
Cons: slight expensive, staffs staring always at us, basin tap water had little space to wash (maybe poorly fit with basin)

But overall, I think that taste matches the price. If you want to go on high quality, neat and slight expensive, it might be perfect for you.  I don't find any major flaws here except the fact that the staffs always staring at us while eating.

Waiting time is decent , not too long , u will get within 10- 30 minutes (depending on your meal)..

Btw, It is not a crowded place. ||| Disgusting food with zero service. We complained about the food, but the staff took no initiative to help or resolve the issue. We were left standing there with no response from anyone. After eating there, I even had a stomach ache. Very disappointing experience. ||| Finally completed my 5 plate of Thali and got 1 free. Just a best vibing and best place to relax at rooftop as well. Best place for Thakali Khana Set and especially Chicken. Went with family and the staff are so friendly as well. My only place for Thakali khana for my family and friends. Highly recommeded. ||| I frequently visit Hunger end and when i visit here my hunger really ends. Affordable price for food and quick service. Sometimes late when a-bit pack but worthy waiting. Taste never disappoints.",66,7,3,39,20,12,17,71,9,32,95,22,46,70,4.410000000000001,286.5285714285714,42.47098567181765
ChIJkTeWUrgZ6zkR44SY-NQs9fA,Thulo Thakali Restaurant | Authentic Nepali & Thakali Cuisine,"Chaksibari Marg, Kathmandu 44660, Nepal",27.7165347,85.3099797,4.6,345.0,,restaurant,family_restaurant|vegetarian_restaurant|bar_and_grill|bar|restaurant|food|point_of_interest|establishment,Durbar Marg,restaurant,"Visited Thulo Thakali recently and had a decent experience overall. The food was good and served in reasonable portions, with authentic Thakali flavors. The service was satisfactory, though it could have been a bit quicker during busy hours. The restaurant was clean and the atmosphere was comfortable for a casual meal with family or friends. While nothing particularly stood out, it offers a reliable option for those looking to enjoy traditional Nepali and Thakali cuisine at a fair price. ||| Looked for highly rated Thakali food and discovered this just opposite our hotel.
We ordered the spiced brinjal and corn fry appetiser - they were well seasoned, tasty, well presented. The brinjal can do with a lighter batter (was chewy) though the flavour was on point, with a sweet and spicy bean paste sauce. The corn dish had a wonderful lightly spiced deep taste crunch texture with capsicums, onions and deep fried corn kernels.

Onto the main meal of fish rice, and chicken with puri thakali sets.
The refillable side dishes which included fried spinach, preserved cabbage, deep fried butter gourd, potatoes and black dhall were wonderfully seasoned and tasty. And the included yoghurt complemented the spiced dishes.

The protein mains of fish curry (full unami flavored, deep, though have to be careful of many tiny bones) and chicken curry with its robust flavors cooked interestingly with mung bean noodles, were very tasty too.

Overall, it was a wonderful meal, served by friendly and welcoming staff in a relaxing spartan atmosphere. Lastly, it was a value for $ meal. Fully recommended adding to it's good reviews. ||| Food was spectacular. Ambiance is great. Prices are alright. It's not that expensive. Staff was friendly. I ordered Vegetable soup which was delicious with the touch of Cayenne pepper in it and the next day I tried Egg Thakali which was also a delight. Wish I could try more of the amazing foods but I had less time of stay in Nepal. Although, İ will definitely visit again whenever I come back. 😋 ||| Thulo Thakali is sophisticated, quiet escape for a casual lunch. The Chicken Set and Sekuwa were enjoyable, though perhaps lacking that distinct, punchy depth that standout Thakali experience. While the staff were exceptionally polite and welcoming, the service rhythm was a bit off we found ourselves waiting quite a while to catch someone’s attention for a second order, so a more attentive eye on the table buzzers would definitely elevate the visit. ||| Good thakali option in thamel, the meat was probably one the best i have ever had very tender and soft. Although felt the dining/sitting area somewhat conjusted.",50,6,2,33,21,8,16,66,16,66,78,34,33,89,4.560227272727273,316.21590909090907,19.175539722195385
ChIJE2swU_8Z6zkRz9f7evko5w4,Vinoliva Restaurant & Bar,"Narayanhiti Palace Museum North Gate Rd, Kathmandu 44600, Nepal",27.7179539,85.32119279999999,4.3,253.0,,restaurant,restaurant|western_restaurant|sushi_restaurant|italian_restaurant|bar_and_grill|bar|live_music_venue|event_venue|indian_restaurant|japanese_restaurant|chinese_restaurant|food|point_of_interest|establishment,Durbar Marg,restaurant,"This place is just too good for the food and hospitality. Their kitchen is open concept to be transparent on their hygiene cooking. Variety of food and Yogurt is best after the meal. My favourite is their draft beer. I just cannot stop drinking even it is winter. Talking about people, they are very lovely and smiley faces. Mutton thali is must where you can get top up again. I will go again if visit KTM. Vinoliva La Vida ||| Vinoliva is my favorite spot Kathmandu. Whether you’re looking for a sophisticated date night, a high-end cocktail at the bar, or late night party with your friends/colleague/family this place delivers. The ambiance is chic yet cozy, and the service is seamless. The bartenders are true artists—the drinks were balanced and unique. It’s the kind of place where you can really lose track of time enjoying great conversation and even better food. ||| Vinoliva Restaurant & Bar is an absolute gem nestled in the heart of Kathmandu. From the moment you step inside, you're greeted with an inviting ambiance that sets the stage for a remarkable dining experience.

The quality of food here is truly exceptional. Each dish is crafted with care and expertise, showcasing the culinary mastery of the chefs. Whether you're craving traditional Nepali flavors or exploring international cuisines, Vinoliva has something to tantalize every palate. The freshness of ingredients and attention to detail shine through in every bite, making each dish a delightful culinary journey.

What sets Vinoliva apart is not just the delicious food, but also the warm hospitality and impeccable service. The staff members are attentive, knowledgeable, and always ready to cater to your needs, ensuring that your dining experience is nothing short of perfection.

One of the standout features of Vinoliva is its spacious and well-maintained parking facility. Finding parking in Kathmandu can often be a challenge, but Vinoliva makes it hassle-free, allowing you to focus on enjoying your meal without any worries.

Moreover, Vinoliva is truly a family-friendly establishment. The welcoming atmosphere and thoughtful amenities make it the perfect place to dine with loved ones of all ages. From high chairs for the little ones to a diverse menu that caters to various dietary preferences, Vinoliva ensures that everyone feels comfortable and satisfied.

Whether you're looking for a romantic dinner for two, a lively gathering with friends, or a memorable family outing, Vinoliva Restaurant & Bar exceeds expectations on every level. With its combination of quality food, excellent service, convenient parking, and family-friendly environment, it's no wonder that Vinoliva is a beloved dining destination in Kathmandu. ||| Went for a lunch buffet here and it was a bang for my buck. Buffet was absolutely worth my money!

Keen to try out their à la carte menu as well for the future.

The service was great as well. Very polite and considerate.

Cool ambiance. They’ve got an indoor and outdoor setting. On-site parking available which makes it very convenient for travel. ||| This is a fantastic spot for an evening out with friends or family. The food is consistently delicious and the drinks are great. The atmosphere is lively and welcoming, and the live band was truly exceptional — they made the night even more enjoyable. The staff were attentive and friendly, providing great service from start to finish. Definitely a place I’d love to come back to!",20,4,1,12,24,9,6,67,5,24,70,24,11,19,4.373684210526315,199.1578947368421,85.91442908430636
ChIJKY6fFwQZ6zkRluR-PhnTTsU,The Chimney Restaurant,"Hotel Yak & Yeti, Durbar Marg, Kathmandu 44600, Nepal",27.7113194,85.3200713,4.3,366.0,,fine_dining_restaurant,fine_dining_restaurant|western_restaurant|asian_restaurant|restaurant|food|point_of_interest|establishment,Durbar Marg,restaurant,"The place is absolutely amazing. Quiet and well maintained. You can cozily bask in the sun or opt for comfortable chairs in the restaurant. I would really appreciate if they enhance their coffee experience. For sure, Nepal has much nicer to offer in the coffee segment. ||| The menu online is not updated. Please update it.

For international diners, please note that the dishes are different from usual expectation.

The restaurant has nice atmosphere but the bar top table is too high making the meal slightly unpleasant. There is no other table able to accommodate a group of 8. The restaurant is also too dark, resulting us turning on our torch light to read the menu. Please strike a balance, maybe adding a brighter light to the table, allowing diners to turn up the light when needed.

The restaurant gave 2 free tasty bread based starters which was greatly appreciated. The prawn bisque soup next was amazing, making a great start to the meal. We had an onion soup and russian borscht soup too but both were slightly lacking. The soup should come with the bread instead of after as having soup alone without bread is weird.

Next was the mains, the salmon was average. Grilled pork is amazing. Chicken breast and grilled chicken was average.

The bbq pork ribs was SO bad… it was so dry, tough and flavourless and the fat layer is so thick. This is just not bbq pork ribs from the west as it is named, please rethink the cooking method as its clearly not bbq properly or renaming it as its just misleading. It totally ruined my dining experience as I was looking forward to have a western dish.

Dessert was keylime pie and brownie with ice cream. Both are average. ||| Some restaurants feed you. The Chimney Restaurant at the Yak & Yeti hotel in Kathmandu does something else entirely.

The Yak & Yeti is the former Royal Palace, and the Chimney Restaurant sits in the actual palace kitchen — history in every corner. We loved it so much on our first night in Kathmandu that when we returned after the trek, we went back a second time. And let’s be clear — we came back for the food just as much as the atmosphere. The best momo of the entire trip, an incredible borscht, and honestly you can’t go wrong with anything on the menu.

Our waiter Rabi recognized us immediately and asked how the trek went. Midway through our meal, Chef de Cuisine Rajiv Sapkota came out and spent 20 minutes talking with us about his journey and ours.

Then — completely unprompted — the entire staff emerged from the kitchen with their signature Baked Alaska Sagarmatha. Chocolate writing thanking us for coming and wishing us a safe journey home. A pink dot and a blue dot on the dessert, representing our successful trek to Base Camp.

We didn’t order it. They didn’t ask. They just did it because that’s who they are.

If you’re in Kathmandu, go. Then go back. ||| Our group had a lovely eveing - the food, the service, the atmosphere all mad of a special and wonder night. ||| Recently celebrated a dear friend’s birthday here and it could not have gone better. Entrees (Lamb Shank especially!!) were so tasty and filling, the complimentary focaccia and small cracker appetizer was also a sweet touch. The atmosphere was dimly lit and cozy, while still maintaining elegance and class…perfect for the vibe we were trying to create. Wine was great, cocktails were great, and I was even able to call ahead to order a delicious chocolate cake for the birthday girl. Truly a 10/10 experience, our waitstaff was so kind, helpful and patient. I will definitely be recommending this place to any friends and family seeking a fine dining experience. Thank you for making the evening so special!",37,4,3,14,12,3,10,75,11,22,67,19,18,47,4.329787234042554,257.17021276595744,42.57355397093661
ChIJ05yfPQAZ6zkRWUj3dSMJhbs,Earth & Flame Restaurant,"Kanti Path, Kathmandu 44600, Nepal",27.709698,85.3144004,4.8,54.0,,restaurant,restaurant|cafe|food|point_of_interest|establishment,Durbar Marg,restaurant,"Follow this for best dining experiance in Jamal, Kantipath, Kathmandu with free parking facility and lovely Nepal best food. ||| Food is really awsome, taste is like yummy, best place for craving indian cuisine ||| I visited 1st time at earth and flame restaurant, it's very easy to find the restaurant via Google map and believe me food was really awesome and tasty you guys should must visit Tandoori chicken was best ||| The food is amazing! A must-try place. Highly recommended. ||| I visited last week in this restaurant food was really good in taste and ambience also good best indian cuisine taste in town",62,6,3,37,19,12,17,74,10,36,118,21,44,75,4.421333333333333,283.73333333333335,26.60090864435585
ChIJ3SuOYnQZ6zkRnX7uEBDKj6I,Crossroads Thakali Bhanchha,"Kulratna Marg, Kathmandu 44600, Nepal",27.7095661,85.3181672,4.1,323.0,PRICE_LEVEL_MODERATE,korean_restaurant,korean_restaurant|restaurant|food|point_of_interest|establishment,Durbar Marg,restaurant,Love the Food here. Specially the Thakali thali set. The Dal and Curry have a very rich taste. The price is also comparatively preety cheap compared to other Thakali eatery in Nepal. Definitely recommended for anyone who wants to try an authentic Nepalese food experience. ||| I am not a food critics or blogger but the food served to me was superb. Superb lunch. Spacious and clean. We had Perfect thakali lunch. ||| One of the most authentic Thakali restaurant. The ambience is nice and the service is very nice as well. All the staffs are well trained and well mannered. The khana set is super delicious and the dal has the most authentic thakali taste. The price is higher than regular but with that taste and ambience its reasonable. ||| Beautiful decorations and excellent service. The food is pretty good as well although the price is understandably on the higher side. All in all a good place for some tasty thakali dish. ||| Good ambience with spacious seating area. The lights in the ground floor and terrace area really liven up the restaurant. Thakali set was tasty and reasonably priced. I hope they work to bring the charm of Crossroads pokhara into Kathmandu branch as well. Would definitely recommend this place for a good lunch/dinner.,50,8,3,29,29,7,8,81,14,21,69,30,23,61,4.342622950819671,218.55737704918033,50.50955266074403
ChIJ4R64fK4Z6zkRfMfmusj2izs,Timmure durbarmarg,"Durbar Marg, Kathmandu 44600, Nepal",27.7103312,85.3187738,4.0,210.0,,barbecue_restaurant,barbecue_restaurant|restaurant|food|point_of_interest|establishment,Durbar Marg,restaurant,"Food was excellent. Service was very good and quick. We had several snacks and so.e fried rice for dinner. the Tinmour Mushrooms were so good we ordered a second plate! ||| If you are looking for a Khana Set at an affordable price, this place is highly recommended. The ambience is pleasant, and the taste of the Khana Set is truly remarkable considering the cost. Although the menu offers a variety of other dishes, I personally visit mainly for the Khana Set, which I enjoy very much ||| Previously I went to this place during lunch time. Had pork sekuwa, chicken sekuwa and Chicken Bento Box. Food was great I must say. But as their slogan goes ""Sasto pani, meetho pani"", food was not 'Sasto' though.

This time around, I took my child for a meal, proper rice set. Food was good value for money. However, chicken curry felt like ""Khaali noon ra pyaaj haalnus, baaki kaam meat masala le garxa"". ||| I highly recommend this place to anyone looking for Nepali flavors, quick bite at reasonable price.
One dish that truly stood out for me was this special off the menu dish , (Chicken chatpata) which was perfect blend of spiciness and tanginess. However the sekuwa was very average for a place specialising on sekuwa, momo was juicy and flavourful. The service could be a little prompt but the waiting staff was very helpful and welcoming - give the guy the raise, he deserves it!
Overall, my experience was wonderful and I can’t wait to visit again and try more items from their menu! ||| Really had high hopes looking upon many Instagram posts from multiple food pages. The menu items are very limited, with no proper space for a group of 7+ people. The lower price of certain items comes with lesser quantity which was the main disappointing  factor. Service was really good though and was quick too. Parking for both two and four wheelers is available.",47,6,4,26,25,5,9,81,12,19,55,19,21,58,4.358620689655172,236.68965517241378,17.371545052317995
ChIJl3vA69QZ6zkRppbjPwIyFWU,PanAsian KTM,"Teendhara Marg, Kathmandu 44600, Nepal",27.7098791,85.31895349999999,4.4,207.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,restaurant|food|point_of_interest|establishment,Durbar Marg,restaurant,"One of the best restaurants in KTM good food, good vibes. Their dim sums and the variety of sushi’s are really good. I had the mushroom bao which for me is one of their best dishes, if your a vegetarian and looking for good dim sums then their crystal mushroom is the one to go for. ||| This used to be one of my favorite restaurants, but I was shocked to see a cockroach crawling out of the sofa during my last visit. It seriously made me question the cleanliness of the place. Unfortunately, I don't think I'll be coming back. ||| We went there with our extended family. This PanAsian restaurant located next to Rising Mall is very well known in Kathmandu for its authentic Asian cuisine, and we had a really great time. The food was amazing. It was served on time, the preparation time was pretty fast, and the service was very prompt. The restaurant was very clean, so everything went well. The food was amazingly tasty, and the only single thing that bothered (for around 5 minutes) us was the food ordered by the family at the table next to ours. They ordered some kind of dish which was prepared in their table and that had burnt chili, which had us all cough and sneeze (including that family). At Other than that, everything went well. ||| The food was delicious. We loved every dish we tried especially the rolls. The service was good. The man who served us was very polite and did his work well. ||| We popped in after a recommendation from my sister who is a regular over here.  We ordered about five different items from the menu, the Prawn tempura was excellent, perfectly battered and hit lips, mouth and throat with warming spices. Dim-sum were seasoned well and great for sharing. The noodles with 3 pepper spices and pork was perfectly cooked. The sushi was really good. Taste and seasonings here were perfectly done. For drinks we took mango mint cooler which was okay. We shared everything and we both liked everything else, especially the service!
Well Done!!",49,6,4,28,32,5,8,82,13,20,60,25,21,61,4.367213114754098,230.2622950819672,37.21861006746455
ChIJjSKguUcZ6zkRIUXgo2yayqc,"Piano Piano, Lazimpat - Best Italian Restaurant In Kathmandu","Kathmandu 44600, Nepal",27.7201262,85.320506,4.4,214.0,,italian_restaurant,italian_restaurant|restaurant|food|point_of_interest|establishment,Durbar Marg,restaurant,"I visited alone to enjoy some quiet time with a carbonara, which is a dish I truly love and know well. Sadly, the carbonara here was not good and didn't reflect the rich, authentic taste the dish is known for. This version felt disappointing.

What made the experience more uncomfortable snd sad was the service. The waiter stood right behind me as if waiting for me to finish. The plate was taken away almost instantly after I finished the pasta, even though I still had three pieces of bread left. It felt rushed and not very considerate of the guest's space. ||| A very nice place with good indoor and out door seating space. The lighting the ambiance change the mode after you enter this place. Better then compare to the piano piano in lalitpur, the food service was on point. Tried there Gamberi Aglio E Olio and Ravioli Ai spanach. Both tasted good had flavour and balance. The only down side is the pricing which is on the high side and the food portion is also small but worth it. ||| Piano Piano is easily the finest Italian restaurant in Kathmandu. The food is outstanding, authentic, delicious, and beautifully prepared.

The hospitality is truly exceptional, with staff who are genuinely polite, friendly, and attentive. A must-visit for anyone looking for a memorable Italian dining experience in the city! ||| A Cozy Gem with Delicious Italian Food!

I recently visited Piano Piano and had a wonderful experience! The place is nice and cozy, with a warm and inviting atmosphere. The ambience was great—perfect for a relaxed meal with friends.

The food was delicious, especially their pizza, chicken dishes, and garlic bread—all bursting with delicious flavors. However, the carbonara didn’t quite meet expectations; it lacked the creaminess and depth I was hoping for.

One thing to note is that parking is quite small and might be challenging for cars, but there’s enough space for bikes.

Overall, Piano Piano is a fantastic spot for Italian cuisine in Kathmandu, and I’d definitely recommend it for their amazing pizza and cozy vibe! ||| Very beautiful ambiance. Me and my wife went for our anniversary date and it was such a wonderful experience. Food was very good and the music was soothing and calm. We really had a great time.",17,2,2,13,23,10,4,74,3,32,76,26,17,19,4.3578947368421055,192.68421052631578,64.90600207649047
